Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21044,Prevalencia de la lactancia materna exclusiva en lactantes de 0 a 5 meses de edad,2000,2000,%,25.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21044,Prevalencia de la lactancia materna exclusiva en lactantes de 0 a 5 meses de edad,2005,2005,%,46.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21044,Prevalencia de la lactancia materna exclusiva en lactantes de 0 a 5 meses de edad,2010,2010,%,42.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21044,Prevalencia de la lactancia materna exclusiva en lactantes de 0 a 5 meses de edad,2016,2016,%,36.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2000,2000,%,9.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2001,2001,%,9.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2002,2002,%,9.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2003,2003,%,9.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2004,2004,%,10
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2005,2005,%,10
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2006,2006,%,10.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2007,2007,%,10.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2008,2008,%,10.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2009,2009,%,10.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2010,2010,%,10.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2011,2011,%,10.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2012,2012,%,10.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2013,2013,%,10.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2014,2014,%,10.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2015,2015,%,10.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2016,2016,%,10.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2017,2017,%,10.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2018,2018,%,10.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2019,2019,%,10.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21049,Prevalencia de bajo peso al nacer (%),2020,2020,%,11
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2000,2000,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2001,2001,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2002,2002,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2003,2003,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2004,2004,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2005,2005,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2006,2006,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2007,2007,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2008,2008,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2009,2009,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2010,2010,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2011,2011,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2012,2012,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2013,2013,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2014,2014,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2015,2015,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2016,2016,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2017,2017,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2018,2018,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2019,2019,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210490,Número de recién nacidos con bajo peso al nacer (millones),2020,2020,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2000,2000,kcal/persona/día,1768
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2001,2001,kcal/persona/día,1771
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2002,2002,kcal/persona/día,1775
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2003,2003,kcal/persona/día,1778
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2004,2004,kcal/persona/día,1781
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2005,2005,kcal/persona/día,1785
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2006,2006,kcal/persona/día,1789
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2007,2007,kcal/persona/día,1793
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2008,2008,kcal/persona/día,1797
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2009,2009,kcal/persona/día,1801
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2010,2010,kcal/persona/día,1804
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2011,2011,kcal/persona/día,1808
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2012,2012,kcal/persona/día,1812
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2013,2013,kcal/persona/día,1815
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2014,2014,kcal/persona/día,1818
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2015,2015,kcal/persona/día,1821
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2016,2016,kcal/persona/día,1824
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2017,2017,kcal/persona/día,1828
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2018,2018,kcal/persona/día,1831
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2019,2019,kcal/persona/día,1833
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2020,2020,kcal/persona/día,1834
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2021,2021,kcal/persona/día,1835
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2022,2022,kcal/persona/día,1836
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2023,2023,kcal/persona/día,1837
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2024,2024,kcal/persona/día,1838
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21056,Requerimiento mínimo de energía alimentaria (kcal/cap/día),2025,2025,kcal/persona/día,1838
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2000,2000,kcal/persona/día,2281
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2001,2001,kcal/persona/día,2285
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2002,2002,kcal/persona/día,2290
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2003,2003,kcal/persona/día,2295
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2004,2004,kcal/persona/día,2299
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2005,2005,kcal/persona/día,2305
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2006,2006,kcal/persona/día,2310
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2007,2007,kcal/persona/día,2316
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2008,2008,kcal/persona/día,2321
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2009,2009,kcal/persona/día,2326
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2010,2010,kcal/persona/día,2332
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2011,2011,kcal/persona/día,2337
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2012,2012,kcal/persona/día,2342
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2013,2013,kcal/persona/día,2347
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2014,2014,kcal/persona/día,2351
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2015,2015,kcal/persona/día,2356
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2016,2016,kcal/persona/día,2360
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2017,2017,kcal/persona/día,2365
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2018,2018,kcal/persona/día,2369
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2019,2019,kcal/persona/día,2372
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2020,2020,kcal/persona/día,2374
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2021,2021,kcal/persona/día,2376
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2022,2022,kcal/persona/día,2377
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2023,2023,kcal/persona/día,2377
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2024,2024,kcal/persona/día,2378
FS,Datos de Seguridad Alimentaria,44,Colombia,6128,Valor,21057,Requerimiento promedio de energía alimentaria (kcal/cap/día),2025,2025,kcal/persona/día,2378
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2001,2001,No.,0.29
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2002,2002,No.,0.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2003,2003,No.,0.3
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2004,2004,No.,0.31
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2005,2005,No.,0.31
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2006,2006,No.,0.32
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2007,2007,No.,0.32
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2008,2008,No.,0.32
FS,Datos de Seguridad Alimentaria,44,Colombia,6173,Valor,21058,Coeficiente de variación de la distribución del consumo calórico habitual (número real),2009,2009,No.,0.31
